year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
1998,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1712,3.0,6.0,,6.0,,,6.0,,,,,6.0,,6.0,,175.2,350.5,,350.5,,,350.5,,,,,350.5,,350.5,
1998,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4351,2.0,6.0,,6.0,,5.0,1.0,,,1.0,,5.0,1.0,5.0,2.0,46.0,137.9,,137.9,,114.9,23.0,,,23.0,,114.9,23.0,114.9,46.0
1998,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4812,1.0,6.0,,6.0,,2.0,4.0,,,,,6.0,,6.0,2.0,20.8,124.7,,124.7,,41.6,83.1,,,,,124.7,,124.7,41.6
1998,54,107.0,Logan,11,Central,Mostly Urban,39.9,3315,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,,2.0,,30.2,60.3,30.2,30.2,,30.2,30.2,,,,,60.3,,60.3,
1998,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2880,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,34.7,,34.7,,,,,34.7,,,34.7,,34.7,
1998,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,32460,7.0,10.0,1.0,9.0,,3.0,7.0,,,,4.0,6.0,,10.0,1.0,21.6,30.8,3.1,27.7,,9.2,21.6,,,,12.3,18.5,,30.8,3.1
1998,57,113.0,McLean,11,Central,Mostly Urban,16.5,14992,17.0,32.0,2.0,30.0,4.0,10.0,14.0,,2.0,15.0,6.0,11.0,8.0,24.0,3.0,113.4,213.4,13.3,200.1,26.7,66.7,93.4,,13.3,100.1,40.0,73.4,53.4,160.1,20.0
1998,58,115.0,Macon,6,Central,Mostly Urban,15.3,13190,,26.0,1.0,25.0,3.0,9.0,12.0,1.0,,18.0,,8.0,5.0,21.0,14.0,,197.1,7.6,189.5,22.7,68.2,91.0,7.6,,136.5,,60.7,37.9,159.2,106.1
1998,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5985,5.0,7.0,,7.0,,1.0,6.0,,,1.0,,6.0,2.0,5.0,,83.5,117.0,,117.0,,16.7,100.3,,,16.7,,100.3,33.4,83.5,
1998,60,119.0,Madison,3,Southern,Mostly Urban,13.3,30123,8.0,12.0,2.0,10.0,,2.0,9.0,,1.0,5.0,,7.0,,12.0,1.0,26.6,39.8,6.6,33.2,,6.6,29.9,,3.3,16.6,,23.2,,39.8,3.3
1998,61,121.0,Marion,4,Southern,Mostly Urban,45.1,5018,3.0,10.0,,10.0,,,10.0,,,,,10.0,2.0,8.0,4.0,59.8,199.3,,199.3,,,199.3,,,,,199.3,39.9,159.4,79.7
1998,62,123.0,Marshall,10,Central,Completely Rural,100.0,1462,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,68.4,68.4,,68.4,,,68.4,,,,,68.4,,68.4,
1998,63,125.0,Mason,8,Central,Mostly Rural,77.5,1934,4.0,6.0,,6.0,,,4.0,2.0,,,,6.0,1.0,5.0,1.0,206.8,310.2,,310.2,,,206.8,103.4,,,,310.2,51.7,258.5,51.7
1998,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1622,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,61.7,,61.7,,61.7,,,,,,61.7,,61.7,
1998,65,129.0,Menard,8,Central,Mostly Rural,75.7,1597,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,125.2,,125.2,,62.6,62.6,,,,,125.2,,125.2,
1998,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3546,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,28.2,56.4,,56.4,,,56.4,,,,,56.4,,56.4,
1998,69,137.0,Morgan,7,Central,Mostly Urban,36.2,4157,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,24.1,24.1,,,24.1,,,,,,24.1,,24.1,24.1
1998,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1734,1.0,4.0,,4.0,,,4.0,,,,,4.0,,4.0,1.0,57.7,230.7,,230.7,,,230.7,,,,,230.7,,230.7,57.7
1998,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6671,6.0,14.0,,14.0,3.0,3.0,8.0,,,1.0,3.0,10.0,2.0,12.0,,89.9,209.9,,209.9,45.0,45.0,119.9,,,15.0,45.0,149.9,30.0,179.9,
1998,72,143.0,Peoria,10,Central,Mostly Urban,14.6,20610,17.0,46.0,2.0,44.0,1.0,21.0,23.0,,1.0,31.0,,15.0,9.0,37.0,10.0,82.5,223.2,9.7,213.5,4.9,101.9,111.6,,4.9,150.4,,72.8,43.7,179.5,48.5
1998,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2487,1.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,1.0,40.2,120.6,,120.6,,40.2,80.4,,,,,120.6,,120.6,40.2
1998,75,149.0,Pike,8,Central,Mostly Rural,72.3,2053,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,48.7
1998,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1000,2.0,2.0,,2.0,,1.0,1.0,,,2.0,,,,2.0,,200.0,200.0,,200.0,,100.0,100.0,,,200.0,,,,200.0,
1998,78,155.0,Putnam,10,Central,Completely Rural,100.0,727,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,137.6,137.6,,137.6,,,137.6,,,,,137.6,,137.6,
1998,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3718,,6.0,,6.0,,,6.0,,,1.0,,5.0,1.0,5.0,,,161.4,,161.4,,,161.4,,,26.9,,134.5,26.9,134.5,
1998,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1968,8.0,14.0,,14.0,1.0,3.0,9.0,1.0,,,,14.0,3.0,11.0,1.0,406.5,711.4,,711.4,50.8,152.4,457.3,50.8,,,,711.4,152.4,558.9,50.8
1998,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,16699,11.0,22.0,,22.0,2.0,5.0,11.0,,4.0,14.0,,7.0,2.0,20.0,1.0,65.9,131.7,,131.7,12.0,29.9,65.9,,24.0,83.8,,41.9,12.0,119.8,6.0
1998,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,33200,40.0,52.0,6.0,46.0,,12.0,32.0,1.0,5.0,31.0,,21.0,7.0,45.0,9.0,120.5,156.6,18.1,138.6,,36.1,96.4,3.0,15.1,93.4,,63.3,21.1,135.5,27.1
1998,83,165.0,Saline,1,Southern,Mostly Urban,43.7,3257,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,30.7,,30.7,,,30.7,,,,,30.7,30.7,,
1998,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21697,5.0,21.0,2.0,19.0,2.0,6.0,10.0,,,9.0,1.0,11.0,2.0,19.0,12.0,23.0,96.8,9.2,87.6,9.2,27.7,46.1,,,41.5,4.6,50.7,9.2,87.6,55.3
1998,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,812,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,123.2,123.2,,123.2,,,123.2,,,,,123.2,123.2,,
1998,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2805,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,71.3,71.3,,71.3,,35.7,35.7,,,,,71.3,35.7,35.7,
1998,88,175.0,Stark,10,Central,Completely Rural,100.0,756,2.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,,264.6,396.8,,396.8,,,396.8,,,,,396.8,,396.8,
1998,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5903,18.0,27.0,,27.0,,7.0,18.0,,,7.0,,20.0,9.0,18.0,3.0,304.9,457.4,,457.4,,118.6,304.9,,,118.6,,338.8,152.5,304.9,50.8
1998,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14844,1.0,10.0,,10.0,,2.0,6.0,,1.0,,,10.0,5.0,5.0,1.0,6.7,67.4,,67.4,,13.5,40.4,,6.7,,,67.4,33.7,33.7,6.7
1998,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9741,7.0,14.0,,14.0,,2.0,10.0,,2.0,6.0,,8.0,3.0,11.0,12.0,71.9,143.7,,143.7,,20.5,102.7,,20.5,61.6,,82.1,30.8,112.9,123.2
1998,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1547,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,64.6,129.3,,129.3,,64.6,64.6,,,,,129.3,64.6,64.6,64.6
1998,94,187.0,Warren,9,Central,Mostly Urban,45.5,2207,3.0,3.0,,3.0,,2.0,1.0,,,2.0,,1.0,,3.0,,135.9,135.9,,135.9,,90.6,45.3,,,90.6,,45.3,,135.9,
1998,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1961,3.0,3.0,,3.0,,2.0,,,1.0,,,3.0,,3.0,,153.0,153.0,,153.0,,102.0,,,51.0,,,153.0,,153.0,
1998,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,7222,2.0,12.0,1.0,11.0,,6.0,5.0,1.0,,,3.0,9.0,2.0,10.0,4.0,27.7,166.2,13.8,152.3,,83.1,69.2,13.8,,,41.5,124.6,27.7,138.5,55.4
1998,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,60052,3.0,12.0,,12.0,1.0,6.0,5.0,,,7.0,1.0,4.0,2.0,10.0,3.0,5.0,20.0,,20.0,1.7,10.0,8.3,,,11.7,1.7,6.7,3.3,16.7,5.0
1998,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6584,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,15.2,30.4,,30.4,,15.2,15.2,,,,,30.4,,30.4,
1998,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,32443,35.0,63.0,7.0,56.0,12.0,20.0,22.0,3.0,4.0,30.0,4.0,29.0,9.0,54.0,5.0,107.9,194.2,21.6,172.6,37.0,61.6,67.8,9.2,12.3,92.5,12.3,89.4,27.7,166.4,15.4
1998,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4548,2.0,3.0,,3.0,,1.0,1.0,,,,,3.0,1.0,2.0,,44.0,66.0,,66.0,,22.0,22.0,,,,,66.0,22.0,44.0,
1999,1,1.0,Adams,8,Central,Mostly Urban,32.6,8079,5.0,16.0,,16.0,,4.0,11.0,1.0,,6.0,,10.0,2.0,14.0,,61.9,198.0,,198.0,,49.5,136.2,12.4,,74.3,,123.8,24.8,173.3,
1999,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1798,3.0,4.0,,4.0,,,4.0,,,,,4.0,1.0,3.0,,166.9,222.5,,222.5,,,222.5,,,,,222.5,55.6,166.9,
1999,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5475,1.0,4.0,,4.0,1.0,2.0,1.0,,,,,4.0,1.0,3.0,,18.3,73.1,,73.1,18.3,36.5,18.3,,,,,73.1,18.3,54.8,
1999,6,11.0,Bureau,13,Central,Mostly Rural,57.4,4290,5.0,7.0,,7.0,2.0,2.0,3.0,,,,,7.0,1.0,6.0,1.0,116.6,163.2,,163.2,46.6,46.6,69.9,,,,,163.2,23.3,139.9,23.3
1999,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2067,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,48.4,96.8,,96.8,,,96.8,,,,,96.8,,96.8,
1999,9,17.0,Cass,8,Central,Mostly Rural,52.1,1626,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,123.0,123.0,,123.0,,61.5,61.5,,,,,123.0,,123.0,
1999,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16711,3.0,31.0,,31.0,5.0,11.0,9.0,,4.0,27.0,,4.0,5.0,26.0,10.0,18.0,185.5,,185.5,29.9,65.8,53.9,,23.9,161.6,,23.9,29.9,155.6,59.8
1999,11,21.0,Christian,4,Central,Mostly Urban,43.5,4004,1.0,4.0,,4.0,1.0,,3.0,,,,,4.0,,4.0,,25.0,99.9,,99.9,25.0,,74.9,,,,,99.9,,99.9,
1999,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1985,3.0,5.0,,5.0,,1.0,4.0,,,1.0,,4.0,,5.0,,151.1,251.9,,251.9,,50.4,201.5,,,50.4,,201.5,,251.9,
1999,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4226,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,23.7,47.3,,47.3,,,47.3,,,,,47.3,,47.3,
1999,15,29.0,Coles,5,Central,Mostly Urban,24.3,4945,6.0,7.0,,7.0,,4.0,3.0,,,,,7.0,1.0,6.0,,121.3,141.6,,141.6,,80.9,60.7,,,,,141.6,20.2,121.3,
1999,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,599286,20.0,393.0,32.0,361.0,134.0,121.0,92.0,2.0,44.0,305.0,67.0,18.0,19.0,374.0,33.0,3.3,65.6,5.3,60.2,22.4,20.2,15.4,0.3,7.3,50.9,11.2,3.0,3.2,62.4,5.5
1999,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2354,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,42.5,42.5,,42.5,,42.5,,,,,,42.5,42.5,,
1999,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1434,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,69.7,,69.7,,,69.7,,,,,69.7,,69.7,
1999,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,9094,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,22.0,,22.0,,11.0,11.0,,,,,22.0,,22.0,
1999,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1915,1.0,3.0,,3.0,,,2.0,,1.0,,1.0,2.0,1.0,2.0,,52.2,156.7,,156.7,,,104.4,,52.2,,52.2,104.4,52.2,104.4,
1999,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2579,2.0,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,2.0,,77.5,77.5,,77.5,,38.8,38.8,,,,38.8,38.8,,77.5,
1999,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,105753,2.0,11.0,,11.0,,3.0,8.0,,,1.0,3.0,7.0,1.0,10.0,1.0,1.9,10.4,,10.4,,2.8,7.6,,,0.9,2.8,6.6,0.9,9.5,0.9
1999,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2329,9.0,9.0,,9.0,,2.0,7.0,,,,,9.0,1.0,8.0,,386.4,386.4,,386.4,,85.9,300.6,,,,,386.4,42.9,343.5,
1999,24,47.0,Edwards,2,Southern,Completely Rural,100.0,752,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,133.0,133.0,,133.0,,,133.0,,,,,133.0,133.0,,
1999,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4573,2.0,3.0,,3.0,,,3.0,,,,,3.0,1.0,2.0,,43.7,65.6,,65.6,,,65.6,,,,,65.6,21.9,43.7,
1999,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2491,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,40.1,40.1,,40.1,,,40.1,,,,,40.1,,40.1,
1999,27,53.0,Ford,11,Central,Mostly Urban,41.8,1797,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,111.3,,111.3,,,111.3,,,,,111.3,,111.3,
1999,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4330,6.0,13.0,1.0,12.0,,5.0,8.0,,,,,13.0,3.0,10.0,,138.6,300.2,23.1,277.1,,115.5,184.8,,,,,300.2,69.3,230.9,
1999,31,61.0,Greene,7,Central,Mostly Rural,70.8,1833,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,54.6,54.6,,54.6,,,54.6,,,,,54.6,,54.6,
1999,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4704,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,21.3,,21.3,,,21.3,,,,,21.3,,21.3,
1999,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,980,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,102.0,,102.0,,,102.0,,,,,102.0,,102.0,
1999,37,73.0,Henry,14,Central,Mostly Rural,50.3,6388,2.0,6.0,,6.0,,,4.0,2.0,,,,6.0,1.0,5.0,3.0,31.3,93.9,,93.9,,,62.6,31.3,,,,93.9,15.7,78.3,47.0
1999,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3927,4.0,7.0,,7.0,1.0,,5.0,,,,,7.0,2.0,5.0,2.0,101.9,178.3,,178.3,25.5,,127.3,,,,,178.3,50.9,127.3,50.9
1999,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,5423,,3.0,,3.0,,1.0,1.0,,1.0,3.0,,,,3.0,1.0,,55.3,,55.3,,18.4,18.4,,18.4,55.3,,,,55.3,18.4
1999,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1375,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,72.7,72.7,,72.7,,,72.7,,,72.7,,,,72.7,
1999,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4624,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,43.3,,43.3,,21.6,21.6,,,,,43.3,,43.3,
1999,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2759,4.0,6.0,,6.0,,3.0,2.0,1.0,,2.0,,4.0,,6.0,,145.0,217.5,,217.5,,108.7,72.5,36.2,,72.5,,145.0,,217.5,
1999,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1108,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,90.3,,90.3,,,90.3,,,,,90.3,,90.3,
1999,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,50870,1.0,12.0,1.0,11.0,,3.0,2.0,1.0,5.0,5.0,5.0,2.0,2.0,10.0,1.0,2.0,23.6,2.0,21.6,,5.9,3.9,2.0,9.8,9.8,9.8,3.9,3.9,19.7,2.0
1999,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12756,22.0,34.0,1.0,33.0,2.0,7.0,21.0,1.0,1.0,27.0,1.0,6.0,7.0,27.0,5.0,172.5,266.5,7.8,258.7,15.7,54.9,164.6,7.8,7.8,211.7,7.8,47.0,54.9,211.7,39.2
1999,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,6912,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,14.5,14.5,,14.5,,,,,,,,14.5,14.5,,
1999,48,95.0,Knox,9,Central,Mostly Urban,24.3,5760,7.0,9.0,1.0,8.0,,5.0,3.0,1.0,,2.0,2.0,5.0,2.0,7.0,,121.5,156.2,17.4,138.9,,86.8,52.1,17.4,,34.7,34.7,86.8,34.7,121.5,
1999,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,78597,,37.0,4.0,33.0,2.0,12.0,17.0,,4.0,23.0,9.0,5.0,2.0,35.0,8.0,,47.1,5.1,42.0,2.5,15.3,21.6,,5.1,29.3,11.5,6.4,2.5,44.5,10.2
1999,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,13329,22.0,27.0,,27.0,,2.0,22.0,3.0,,1.0,3.0,23.0,6.0,21.0,3.0,165.1,202.6,,202.6,,15.0,165.1,22.5,,7.5,22.5,172.6,45.0,157.6,22.5
1999,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1689,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,59.2,59.2,,59.2,,,59.2,,,,,59.2,,59.2,
1999,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4322,4.0,4.0,,4.0,,,1.0,,,,,4.0,,4.0,1.0,92.5,92.5,,92.5,,,23.1,,,,,92.5,,92.5,23.1
1999,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4835,4.0,5.0,,5.0,,,5.0,,,1.0,,4.0,,5.0,1.0,82.7,103.4,,103.4,,,103.4,,,20.7,,82.7,,103.4,20.7
1999,54,107.0,Logan,11,Central,Mostly Urban,39.9,3287,4.0,4.0,,4.0,,1.0,3.0,,,,,4.0,,4.0,1.0,121.7,121.7,,121.7,,30.4,91.3,,,,,121.7,,121.7,30.4
1999,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,33555,4.0,6.0,,6.0,,1.0,4.0,,1.0,,3.0,3.0,,6.0,,11.9,17.9,,17.9,,3.0,11.9,,3.0,,8.9,8.9,,17.9,
1999,57,113.0,McLean,11,Central,Mostly Urban,16.5,15258,18.0,26.0,1.0,25.0,1.0,6.0,17.0,,,10.0,2.0,14.0,3.0,23.0,1.0,118.0,170.4,6.6,163.8,6.6,39.3,111.4,,,65.5,13.1,91.8,19.7,150.7,6.6
1999,58,115.0,Macon,6,Central,Mostly Urban,15.3,13048,,22.0,,22.0,,3.0,17.0,,2.0,15.0,,7.0,4.0,18.0,11.0,,168.6,,168.6,,23.0,130.3,,15.3,115.0,,53.6,30.7,138.0,84.3
1999,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,6017,,3.0,,3.0,,,3.0,,,,,3.0,2.0,1.0,,,49.9,,49.9,,,49.9,,,,,49.9,33.2,16.6,
1999,60,119.0,Madison,3,Southern,Mostly Urban,13.3,30170,11.0,14.0,1.0,13.0,1.0,5.0,7.0,,1.0,8.0,1.0,5.0,1.0,13.0,,36.5,46.4,3.3,43.1,3.3,16.6,23.2,,3.3,26.5,3.3,16.6,3.3,43.1,
1999,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4980,2.0,5.0,,5.0,,,4.0,1.0,,,,5.0,,5.0,4.0,40.2,100.4,,100.4,,,80.3,20.1,,,,100.4,,100.4,80.3
1999,62,123.0,Marshall,10,Central,Completely Rural,100.0,1454,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,68.8,68.8,,68.8,,68.8,,,,,,68.8,,68.8,
1999,63,125.0,Mason,8,Central,Mostly Rural,77.5,1897,1.0,2.0,,2.0,1.0,,1.0,,,,,2.0,,2.0,1.0,52.7,105.4,,105.4,52.7,,52.7,,,,,105.4,,105.4,52.7
1999,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1587,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,63.0,,63.0,,,63.0,,,,,63.0,,63.0,
1999,65,129.0,Menard,8,Central,Mostly Rural,75.7,1608,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,1.0,62.2,62.2,,62.2,,,62.2,,,,,62.2,62.2,,62.2
1999,66,131.0,Mercer,14,Central,Mostly Rural,77.8,2117,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,47.2,,47.2,,47.2,,,,,,47.2,,47.2,
1999,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3447,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,29.0,,29.0,,,29.0,,,,,29.0,29.0,,
1999,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3520,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,2.0,,56.8,,56.8,,,56.8,,,,,56.8,,56.8,56.8
1999,69,137.0,Morgan,7,Central,Mostly Urban,36.2,4127,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,24.2
1999,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1731,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,115.5,115.5,,115.5,,57.8,57.8,,,,,115.5,57.8,57.8,
1999,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6763,3.0,8.0,,8.0,,2.0,5.0,1.0,,1.0,1.0,6.0,1.0,7.0,,44.4,118.3,,118.3,,29.6,73.9,14.8,,14.8,14.8,88.7,14.8,103.5,
1999,72,143.0,Peoria,10,Central,Mostly Urban,14.6,20493,14.0,49.0,4.0,45.0,2.0,18.0,25.0,2.0,2.0,36.0,1.0,12.0,7.0,42.0,12.0,68.3,239.1,19.5,219.6,9.8,87.8,122.0,9.8,9.8,175.7,4.9,58.6,34.2,204.9,58.6
1999,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2499,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,40.0,,40.0,,,40.0,,,,,40.0,40.0,,
1999,75,149.0,Pike,8,Central,Mostly Rural,72.3,2041,3.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,147.0,147.0,,147.0,,49.0,98.0,,,,,147.0,,147.0,
1999,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1004,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,99.6,99.6,,99.6,,99.6,,,,99.6,,,,99.6,
1999,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3682,1.0,7.0,,7.0,,,7.0,,,,,7.0,1.0,6.0,1.0,27.2,190.1,,190.1,,,190.1,,,,,190.1,27.2,163.0,27.2
1999,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1944,3.0,4.0,,4.0,,1.0,3.0,,,,,4.0,,4.0,2.0,154.3,205.8,,205.8,,51.4,154.3,,,,,205.8,,205.8,102.9
1999,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,16585,10.0,25.0,,25.0,2.0,7.0,15.0,1.0,,10.0,5.0,10.0,1.0,24.0,4.0,60.3,150.7,,150.7,12.1,42.2,90.4,6.0,,60.3,30.1,60.3,6.0,144.7,24.1
1999,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,33061,35.0,44.0,,44.0,4.0,8.0,28.0,1.0,2.0,28.0,2.0,14.0,15.0,29.0,3.0,105.9,133.1,,133.1,12.1,24.2,84.7,3.0,6.0,84.7,6.0,42.3,45.4,87.7,9.1
1999,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21699,2.0,11.0,1.0,10.0,,3.0,7.0,,1.0,6.0,,5.0,1.0,10.0,2.0,9.2,50.7,4.6,46.1,,13.8,32.3,,4.6,27.7,,23.0,4.6,46.1,9.2
1999,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2768,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,36.1,72.3,,72.3,,36.1,36.1,,,,,72.3,,72.3,
1999,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5925,20.0,41.0,,41.0,,11.0,25.0,1.0,,18.0,2.0,21.0,13.0,28.0,2.0,337.6,692.0,,692.0,,185.7,421.9,16.9,,303.8,33.8,354.4,219.4,472.6,33.8
1999,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14723,,10.0,,10.0,,3.0,6.0,,,,,10.0,1.0,9.0,4.0,,67.9,,67.9,,20.4,40.8,,,,,67.9,6.8,61.1,27.2
1999,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9566,5.0,18.0,,18.0,,6.0,12.0,,,5.0,1.0,12.0,5.0,13.0,6.0,52.3,188.2,,188.2,,62.7,125.4,,,52.3,10.5,125.4,52.3,135.9,62.7
1999,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1540,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,129.9,129.9,,129.9,,,129.9,,,,,129.9,,129.9,
